ds,Actual_TOT_PAID,Prediction_TOT_PAID,Prediction_TOT_PAID_lower,Prediction_TOT_PAID_upper,source,Actual_BUDGET_AMT,Forecast_BUDGET_AMT,Actual_NBR_MURDER,Forecast_NBR_MURDER,model_run_datetime
2013-11-30,2294279.0,1888054.5137604324,1441101.9643961685,2395929.709079087,Fitted,1421532.25,2426828.238322916,11.0,11.867262100922614,2025-03-22 17:56:33
2013-12-31,2172848.61,1867239.545512501,1407300.4697798833,2356704.7459050585,Fitted,1427626.49,1930301.7554661944,11.0,9.682881022977423,2025-03-22 17:56:33
2014-01-31,1644101.03,2095185.2645126232,1613177.5489139643,2562652.870103216,Fitted,3507401.86,2468903.4062073273,10.0,11.596875331162726,2025-03-22 17:56:33
2014-02-28,1641647.36,1975229.7290924168,1504169.7605553335,2438892.0812813146,Fitted,1841224.41,2380299.290738606,13.0,11.908634071761924,2025-03-22 17:56:33
2014-03-31,2156105.37,2029589.6861340536,1549423.2421241333,2497134.6497503053,Fitted,3266199.09,2557269.472695065,13.0,13.703858453901196,2025-03-22 17:56:33
2014-04-30,2222263.14,2175563.986482859,1696689.8994147168,2650604.713573967,Fitted,2358043.45,2333403.4516555946,11.0,12.856361526266348,2025-03-22 17:56:33
2014-05-31,1709731.4,2059457.5301285926,1569414.3089091415,2520762.7758087968,Fitted,2031113.489,2242306.6174255367,15.0,12.909180669719499,2025-03-22 17:56:33
2014-06-30,2056515.37,1921374.6352670258,1421427.2582559723,2395566.265222726,Fitted,2094661.68,2243592.1042660982,9.0,13.368881355259617,2025-03-22 17:56:33
2014-07-31,2167779.74,2178908.8404356604,1737909.7722083188,2658617.912531479,Fitted,3607457.13,2125371.4747465863,13.0,8.637185555054407,2025-03-22 17:56:33
2014-08-31,2164246.54,1768437.9580325729,1263977.0234289432,2222652.945666619,Fitted,1138014.36,2153632.2542609936,5.0,9.711718820776813,2025-03-22 17:56:33
2014-09-30,1638343.97,1632129.7878915542,1174915.1190737893,2107834.5925366594,Fitted,2057333.71,2376830.484467845,13.0,12.721356638254377,2025-03-22 17:56:33
2014-10-31,1643687.01,1772933.1606191134,1343520.452210593,2228918.1168807573,Fitted,3876312.01,2219402.734417241,9.0,12.451374345233129,2025-03-22 17:56:33
2014-11-30,1801718.81,1901300.363307529,1442129.139281136,2366868.938761388,Fitted,1260767.63,2449306.8133129543,5.0,12.314845430729362,2025-03-22 17:56:33
2014-12-31,2229873.87,1886385.2813458005,1396388.4007429318,2320351.14884848,Fitted,2534111.84,1961655.79273555,13.0,10.025629568863279,2025-03-22 17:56:33
2015-01-31,1652092.58,2092456.5853975434,1570821.9650105545,2535804.443058941,Fitted,1956282.453,2492682.556338992,13.0,12.261789048893721,2025-03-22 17:56:33
2015-02-28,1812800.17,1975497.1976125422,1512950.8496902657,2446647.8160134493,Fitted,3181166.224,2438822.5701927077,12.0,12.36252436971364,2025-03-22 17:56:33
2015-03-31,2280071.14,2035244.3980353188,1594744.9828362358,2450579.91761243,Fitted,2792862.4,2607968.4729753607,15.0,14.172530765943913,2025-03-22 17:56:33
2015-04-30,2268000.62,2184718.964802542,1734481.802552937,2634714.58172215,Fitted,2036438.798,2356257.1880771364,13.0,13.364016986971293,2025-03-22 17:56:33
2015-05-31,2296895.1,2063993.8146312623,1613088.267903569,2543710.2852895367,Fitted,3073630.96,2287726.4469754566,13.0,13.378751487798832,2025-03-22 17:56:33
2015-06-30,2560899.1,1933166.7276115275,1455934.5332326612,2397396.3821216444,Fitted,2293476.359,2270749.6208060747,11.0,13.883602107267214,2025-03-22 17:56:33
2015-07-31,2921974.55,2193699.483815862,1763639.7778884547,2667372.938302953,Fitted,2004424.244,2163475.7720720507,6.0,9.004084360412453,2025-03-22 17:56:33
2015-08-31,2162138.14,1771056.5626315407,1317282.1767639816,2221110.5199378766,Fitted,2156796.2,2192474.559331839,11.0,10.270208356566231,2025-03-22 17:56:33
2015-09-30,1539331.38,1623026.0151316384,1161281.4673991501,2089067.8274777902,Fitted,2090915.083,2423848.847087343,15.0,13.378602353713877,2025-03-22 17:56:33
2015-10-31,1933027.15,1780464.4658100416,1272635.5127139362,2208540.8901969474,Fitted,1500551.648,2273281.0217342507,3.0,12.840681921949145,2025-03-22 17:56:33
2015-11-30,1972425.92,1914679.2629091712,1423257.3427542474,2370907.5309260306,Fitted,3941170.846,2471275.987130335,14.0,12.761779480450066,2025-03-22 17:56:33
2015-12-31,1992113.37,1905271.835888076,1420354.2569132478,2406151.059411018,Fitted,1453386.65,1993241.5062221105,8.0,10.373130002900641,2025-03-22 17:56:33
2016-01-31,2221328.92,2089296.024784727,1647033.2568537924,2534023.338206502,Fitted,2096546.766,2516796.978063172,17.0,12.929362500177982,2025-03-22 17:56:33
2016-02-29,1660954.45,1999476.507941057,1517638.1285854334,2452838.0359060015,Fitted,1648925.19,2418406.6615885952,10.0,12.956674952595355,2025-03-22 17:56:33
2016-03-31,1940317.92,2043226.2987588844,1576292.2443179952,2501017.502722952,Fitted,2296818.55,2608538.4324086737,10.0,14.725967482647754,2025-03-22 17:56:33
2016-04-30,1900619.06,2181657.1002410688,1707118.0465180788,2659352.3986254213,Fitted,2330669.011,2441283.061749438,9.0,13.802269643329685,2025-03-22 17:56:33
2016-05-31,1813296.63,2074968.2963570803,1610697.6858772954,2512772.730266261,Fitted,2193039.19,2305631.7404849897,18.0,13.930830508184028,2025-03-22 17:56:33
2016-06-30,1741400.85,1922551.2129800757,1486184.3966939184,2410233.435137825,Fitted,1764802.379,2343388.4232868757,12.0,14.296241993845134,2025-03-22 17:56:33
2016-07-31,2389991.23,2172621.6686028335,1708167.3067555698,2633386.960430636,Fitted,2944021.215,2204211.007978017,6.0,9.874084138612531,2025-03-22 17:56:33
2016-08-31,1360454.62,1786576.46053721,1338670.2087361356,2251316.041459132,Fitted,2234798.69,2231013.5229886617,5.0,10.570316713808507,2025-03-22 17:56:33
2016-09-30,2130952.88,1675176.3252294296,1223962.974422222,2156445.543458242,Fitted,1559861.258,2437163.786271382,8.0,13.359961687379569,2025-03-22 17:56:33
2016-10-31,1560746.86,1783356.5365426855,1328882.358571286,2253774.131738611,Fitted,1926779.928,2264799.4317460437,13.0,13.623410287699931,2025-03-22 17:56:33
2016-11-30,1751660.08,1899267.5754217329,1379362.5330446898,2340980.9839167986,Fitted,3566603.692,2558015.036658953,16.0,13.38142121383842,2025-03-22 17:56:33
2016-12-31,1247216.95,1872162.2458098563,1411260.6774185274,2307328.015543992,Fitted,1766605.264,2053356.2738091806,15.0,11.307282965379482,2025-03-22 17:56:33
2017-01-31,2283660.72,2121784.788714219,1659420.2866574896,2602190.8503645905,Fitted,3084823.166,2599639.801023328,14.0,12.897350765922315,2025-03-22 17:56:33
2017-02-28,2065107.68,1999358.779090698,1545577.759347447,2471641.5839526397,Fitted,1569254.32,2476281.6367289233,8.0,13.416034272302511,2025-03-22 17:56:33
2017-03-31,1561699.4,2048375.9761357633,1606401.7073389923,2515904.431410286,Fitted,1270808.493,2660249.942034658,6.0,15.197792541603157,2025-03-22 17:56:33
2017-04-30,1501834.04,2190660.526303009,1736320.9103877947,2632258.98122093,Fitted,2755812.218,2464546.683802391,13.0,14.311986564082524,2025-03-22 17:56:33
2017-05-31,2452080.04,2079226.9590232072,1595241.3077565134,2528107.001230187,Fitted,2387869.87,2351071.5248843157,21.0,14.402849557467505,2025-03-22 17:56:33
2017-06-30,1977013.09,1933937.0562595632,1477847.5076304916,2385328.7608204917,Fitted,2397063.113,2370605.8784290208,12.0,14.81617025938267,2025-03-22 17:56:33
2017-07-31,2556370.52,2187976.648874034,1716738.5515020704,2673460.378216171,Fitted,3006947.783,2241747.6845254223,22.0,10.237055891075967,2025-03-22 17:56:33
2017-08-31,1885803.17,1789704.1131388214,1321208.6865730684,2267896.7764253165,Fitted,2672625.422,2269273.506085856,9.0,11.12163572280229,2025-03-22 17:56:33
2017-09-30,1953280.92,1665602.5599304703,1179158.8696466133,2102381.934168774,Fitted,1497327.189,2484059.826688179,7.0,14.025082751082977,2025-03-22 17:56:33
2017-10-31,1746813.75,1789969.6230861982,1318324.643092098,2231457.429551429,Fitted,2256027.323,2319365.919805861,10.0,14.022458313567865,2025-03-22 17:56:33
2017-11-30,1606243.9,1912220.991449944,1436736.5995082632,2366785.22118203,Fitted,2090420.503,2581022.6393120363,10.0,13.831719494494877,2025-03-22 17:56:33
2017-12-31,1625741.69,1891395.2721505382,1404446.7281392796,2355237.48465931,Fitted,1267262.348,2084496.1713256694,8.0,11.647480963393278,2025-03-22 17:56:33
2018-01-31,2697441.94,2119330.2402222464,1701245.3836720882,2586306.6807467756,Fitted,3167225.47,2623097.8372152112,10.0,13.561617815377502,2025-03-22 17:56:33
2018-02-28,1615646.79,1999364.9942862035,1506195.8879150073,2479009.393070268,Fitted,3607562.054,2534493.735428801,14.0,13.87350530521269,2025-03-22 17:56:33
2018-03-31,2145538.1,2053714.200399496,1573682.0045031519,2527345.8566820365,Fitted,2431429.333,2711463.9325335743,13.0,15.668872231149995,2025-03-22 17:56:33
2018-04-30,2153008.87,2199678.096624112,1754010.5371962285,2675213.8192955377,Fitted,3239678.403,2487597.9261539807,20.0,14.821513249124965,2025-03-22 17:56:33
2018-05-31,2101930.5,2083560.8893855691,1587227.8238553947,2516039.7356960056,Fitted,2203610.271,2396501.10697355,11.0,14.874474936487877,2025-03-22 17:56:33
2018-06-30,2097268.44,1945467.5904660905,1462207.0426210288,2390129.4254753035,Fitted,1983393.376,2397786.6083493535,19.0,15.334313567532195,2025-03-22 17:56:33
2018-07-31,2592867.81,2202991.0447747223,1724854.7546498035,2677060.3592154966,Fitted,1510168.665,2279565.9938492775,8.0,10.60276031101895,2025-03-22 17:56:33
2018-08-31,2015054.33,1792509.4115117572,1369237.818127481,2262776.84103268,Fitted,2221267.368,2307826.7883831607,19.0,11.677436120431185,2025-03-22 17:56:33
2018-09-30,1222470.6,1656190.8373128974,1223681.69216429,2141195.097875799,Fitted,2877683.088,2531025.0331250057,18.0,14.687211883413475,2025-03-22 17:56:33
2018-10-31,2249711.87,1796983.4591803765,1347289.2561891545,2247197.029711461,Fitted,2263179.778,2373597.29809402,18.0,14.417372134084047,2025-03-22 17:56:33
2018-11-30,1939409.96,1925340.2577133104,1466243.191413943,2401410.2385317152,Fitted,1731484.64,2603501.3916361798,5.0,14.280981166147884,2025-03-22 17:56:33
2018-12-31,1482792.84,1910414.4247907475,1445790.8616805628,2332789.346724879,Fitted,2767227.89,2115850.3861934803,11.0,11.991907849070712,2025-03-22 17:56:33
2019-01-31,2127225.02,2116474.977881707,1658198.6378311564,2592507.861783027,Fitted,3572884.661,2646877.1649314933,21.0,14.228209873889595,2025-03-22 17:56:33
2019-02-28,2160835.26,1999505.8795515317,1562488.0666271846,2486741.2244325383,Fitted,3358937.97,2593017.1924554906,10.0,14.329073944839696,2025-03-22 17:56:33
2019-03-31,2860021.31,2059242.3290135872,1556084.5965556398,2517422.0831294656,Fitted,4540530.886,2762163.110372595,15.0,16.13922288585783,2025-03-22 17:56:33
2019-04-30,2311900.09,2208706.491320421,1745573.406673209,2666472.4303546213,Fitted,2690755.758,2510451.840079423,14.0,15.330847056900762,2025-03-22 17:56:33
2019-05-31,2282023.7,2087970.5899578538,1617412.7649044285,2570614.5233214903,Fitted,3335218.781,2441921.114079451,18.0,15.345724105438684,2025-03-22 17:56:33
2019-06-30,2411533.35,1957133.0985591314,1495946.702310991,2432701.813527095,Fitted,2082052.161,2424944.302524894,19.0,15.850712674306878,2025-03-22 17:56:33
2019-07-31,2433979.15,2217655.1035720957,1749586.8772595602,2684447.991898407,Fitted,2530530.32,2317670.4688924956,8.0,10.971337475164415,2025-03-22 17:56:33
2019-08-31,1665229.4,1795001.431196363,1349270.2758581669,2267355.3628834398,Fitted,1925620.28,2346669.271254258,11.0,12.237604019028945,2025-03-22 17:56:33
2019-09-30,1754382.48,1646961.09181071,1217333.170410724,2097194.013572739,Fitted,1645811.62,2578043.573791365,9.0,15.34613596561414,2025-03-22 17:56:33
2019-10-31,1695773.84,1804399.081328635,1310310.2955622403,2261273.3707924187,Fitted,2581391.757,2427475.763723406,22.0,14.808229962976586,2025-03-22 17:56:33
2019-11-30,2524529.51,1938613.4321433855,1455563.9874251161,2393186.1697514197,Fitted,2037140.015,2625470.743911774,21.0,14.729341485148941,2025-03-22 17:56:33
2019-12-31,2955954.39,1929205.5439617916,1479080.8516648286,2401035.1802824307,Fitted,2556454.233,2147436.2782887,8.0,12.34070643672739,2025-03-22 17:56:33
2020-01-31,1996322.15,2113229.271698093,1674278.4476496975,2593828.271980614,Fitted,2908845.533,2670991.7654149253,16.0,14.896953363130086,2025-03-22 17:56:33
2020-02-29,1289924.83,2023409.323446318,1528161.0828097952,2506176.940389719,Fitted,2303483.028,2572601.463239421,19.0,14.924279313762044,2025-03-22 17:56:33
2020-03-31,2616185.31,2067159.7364698858,1620664.6616448448,2557984.210164262,Fitted,2728605.27,2762733.2493315293,31.0,16.693571900250827,2025-03-22 17:56:33
2020-04-30,2656716.48,2205591.140086653,1747752.0128443735,2686517.8074766602,Fitted,2628696.512,2595477.893451923,15.0,15.769874115548205,2025-03-22 17:56:33
2020-05-31,1516910.72,2098902.958408354,1665301.4818338149,2534054.174704209,Fitted,1940096.01,2459826.587459471,17.0,15.898435036840006,2025-03-22 17:56:33
2020-06-30,982266.28,1946486.4771659868,1513874.9692688887,2418907.717029692,Fitted,2529772.455,2497583.285041024,17.0,16.263846577114904,2025-03-22 17:56:33
2020-07-31,1229852.67,2196557.554994511,1711646.1864967118,2650100.110321478,Fitted,1186189.639,2358405.8850039444,8.0,11.84168877832008,2025-03-22 17:56:33
2020-08-31,985374.84,1810512.978761374,1371771.703776489,2272715.028705423,Fitted,2786112.2,2385208.4006693563,7.0,12.537921365009094,2025-03-22 17:56:33
2020-09-30,1422751.82,1699113.454904351,1281499.4585879457,2155521.8916071802,Fitted,3094625.371,2591358.6645857296,13.0,15.32756634970321,2025-03-22 17:56:33
2020-10-31,1618674.85,1807294.2980501233,1382752.7946000036,2233054.885149992,Fitted,1612281.29,2418994.310715062,15.0,15.591014961516363,2025-03-22 17:56:33
2020-11-30,1674978.67,1923205.9483799706,1471908.1563585624,2407539.6848830367,Fitted,2372503.355,2712209.9162614266,15.0,15.349025898777786,2025-03-22 17:56:33
2020-12-31,1541133.31,1896101.2506006262,1442540.6477228466,2346730.9698980334,Fitted,2991259.893,2207551.1540663084,15.0,13.274887661811503,2025-03-22 17:56:33
2021-01-31,2091456.27,2145724.4240339114,1704795.3793442147,2620760.2653617086,Fitted,2419945.273,2753834.681884969,11.0,14.864955494919819,2025-03-22 17:56:33
2021-02-28,2011336.87,2023298.9842991387,1532742.822440779,2484150.338634686,Fitted,2147558.449,2630476.518029346,16.0,15.383639026324229,2025-03-22 17:56:33
2021-03-31,1823234.14,2072316.8122925637,1634861.5186644115,2548976.4609033098,Fitted,3074563.702,2814444.8238205155,13.0,17.16539732332956,2025-03-22 17:56:33
2021-04-30,1694205.9,2214601.9730550456,1726700.7592929942,2699851.4207261913,Fitted,2425264.835,2618741.5660581524,20.0,16.27959137261971,2025-03-22 17:56:33
2021-05-31,2077831.93,2103169.0367235113,1664133.963969023,2568066.4761214345,Fitted,2520745.955,2505266.407625588,11.0,16.370454393711015,2025-03-22 17:56:33
2021-06-30,1468225.88,1957879.7444453684,1494491.4954989827,2398771.2467936827,Fitted,2725533.554,2524800.761727797,20.0,16.78377512376025,2025-03-22 17:56:33
2021-07-31,1566813.21,2211919.968080701,1712268.6065917765,2716133.3137483136,Fitted,2766974.401,2395942.568446476,12.0,12.20466078177255,2025-03-22 17:56:33
2021-08-31,1434771.42,1813648.063366674,1336570.8648744922,2274279.639816193,Fitted,2297292.832,2423468.390629051,13.0,13.089240639814856,2025-03-22 17:56:33
2021-09-30,2094795.68,1689547.1208238695,1206716.4932520054,2195736.14737372,Fitted,3165732.824,2638254.711833479,20.0,15.99268769356355,2025-03-22 17:56:33
2021-10-31,2004625.36,1813914.8150005003,1347240.650216096,2277547.055143707,Fitted,2340832.344,2473560.8055733484,5.0,15.990063282367753,2025-03-22 17:56:33
2021-11-30,2174466.74,1936166.7940297348,1481064.3488618121,2388871.2760050735,Fitted,3144961.21,2735217.5256817644,19.0,15.799324488763109,2025-03-22 17:56:33
2021-12-31,2442210.88,1915341.7056448464,1410589.7798776927,2389801.1185985445,Fitted,1478894.668,2238691.0583054484,7.0,13.61508598496303,2025-03-22 17:56:33
2022-01-31,2330815.38,2143277.304631137,1679992.8338605822,2631843.033776473,Fitted,2716352.065,2777292.7248049406,10.0,15.529222864248139,2025-03-22 17:56:33
2022-02-28,2421085.36,2023312.62855339,1597645.7611382497,2446410.085858588,Fitted,2439887.732,2688688.623569664,17.0,15.841110378742247,2025-03-22 17:56:33
2022-03-31,2514404.64,2077662.4655813496,1574698.32309039,2518717.672410158,Fitted,2124246.626,2865658.821284225,20.0,17.636477331980426,2025-03-22 17:56:33
2022-04-30,2446739.48,2223626.9723684005,1769238.8230647908,2707073.1103620627,Fitted,2909220.885,2641792.8154949606,16.0,16.789118376376607,2025-03-22 17:56:33
2022-05-31,2441604.89,2107510.396140122,1660822.3885605107,2556384.2132694577,Fitted,2064729.91,2550695.997028938,10.0,16.842080088809972,2025-03-22 17:56:33
2022-06-30,1925807.55,1969417.7078755463,1553446.190004062,2419761.113228422,Fitted,2442759.869,2551981.499095772,23.0,17.301918744120503,2025-03-22 17:56:33
2022-07-31,2033204.28,2226941.7931944127,1719603.4678037283,2699026.557793083,Fitted,1084939.88,2433760.885310133,4.0,12.570365512677654,2025-03-22 17:56:33
2022-08-31,1928347.96,1816460.790941467,1335800.6202540128,2313051.5616883184,Fitted,1887930.45,2462021.6805584575,19.0,13.645041347163389,2025-03-22 17:56:33
2022-09-30,1548099.3,1680142.8273974173,1226124.0860732342,2175190.17916558,Fitted,3137573.98,2685219.925991534,26.0,16.654817134411857,2025-03-22 17:56:33
2022-10-31,1858951.59,1820936.0802752096,1364951.6402743761,2268407.846449332,Fitted,2047855.362,2527792.1916748015,19.0,16.38497741015371,2025-03-22 17:56:33
2022-11-30,1700787.46,1949293.489518825,1523645.761723655,2398797.11416429,Fitted,3235523.19,2757696.2859192383,18.0,16.24858646533131,2025-03-22 17:56:33
2022-12-31,2132207.16,1934368.2876642467,1466254.9516031947,2354441.550157044,Fitted,2131180.01,2270045.281201983,26.0,13.959513172135784,2025-03-22 17:56:33
2023-01-31,2556658.3,2140429.4718229994,1690611.0676668067,2587618.573522959,Fitted,2607551.54,2801072.0606657113,14.0,16.195815220837954,2025-03-22 17:56:33
2023-02-28,2066868.09,2023460.9434895425,1568535.3753621143,2478177.541504134,Fitted,3052788.58,2747212.0888448763,15.0,16.296679313360826,2025-03-22 17:56:33
2023-03-31,2386457.31,2083198.0240194856,1628414.9598808694,2553961.1739446716,Fitted,3042895.71,2916358.007487623,18.0,18.10682827826153,2025-03-22 17:56:33
2023-04-30,2078173.5,2232662.7973419293,1794260.5456411385,2721502.324846979,Fitted,1022852.888,2664646.7379380995,10.0,17.298452468970837,2025-03-22 17:56:33
2023-05-31,2325673.15,2111927.5273621334,1646485.602660461,2559284.566202181,Fitted,3311208.47,2596116.0127067543,22.0,17.313329537830054,2025-03-22 17:56:33
2023-06-30,1852175.06,1981090.6469791904,1489916.0692199278,2462702.8150258963,Fitted,3080543.12,2579139.2018958083,21.0,17.81831812636274,2025-03-22 17:56:33
2023-07-31,1921717.36,2241613.2833749224,1786833.4415121519,2724398.0943890894,Fitted,2217186.32,2471865.369032108,16.0,12.938942947540651,2025-03-22 17:56:33
2023-08-31,1446480.26,1818960.2423819762,1329971.8044764628,2250648.0663338937,Fitted,3877192.63,2500864.1721623265,13.0,14.205209511727137,2025-03-22 17:56:33
2023-09-30,2270045.94,1670919.901518905,1214199.32491101,2137082.468543735,Fitted,3221570.367,2732238.475276342,26.0,17.31374147793905,2025-03-22 17:56:33
